e_angle,e_tau,s_angle,s_tau,s_emg1,s_emg2,s_emg3,s_emg4,s_emg5,s_emg6,a_emg1,a_emg2,a_emg3,a_emg4
0.28450640896924934,18.069733766558976,-2.8237269059756347,38.65827662728979,0.018134283098813257,0.0186323430167421,0.010000000000000007,0.01,0.01,0.010000000000000005,0.004023561972581059,0.0026604822093260613,0.012053991750401921,0.007581564166002522
0.28450640896924934,16.61112283616271,-2.8237269059756347,35.5366474510049,0.27159414538223386,0.33542772668711157,0.01,0.010000000000000162,0.01,0.9566352850287885,0.002928810087893268,0.0021022723935427193,0.015719175379289005,0.009226232111974136
0.28450640896924934,5.177834571291823,-2.8237269059756347,11.058079538710375,0.09039491121207563,0.11360300360659638,0.010000000000000358,0.01,0.01,0.3008147043078767,0.0031855694179778187,0.001635371996489495,0.014806227381069525,0.00780839622121175
0.28450640896924934,-9.848933919330126,-2.8237269059756347,-21.38666908327094,0.010000000000000018,0.010000000000000035,0.26590630306629753,0.2265217648348412,0.2455120303788379,0.010000000000000004,0.002558983373829485,0.003850937472014606,0.011956042887956082,0.007658294356398918
0.28450640896924934,-8.199527498008726,-2.8237269059756347,-18.01560473191426,0.010000000000000023,0.010000000000000018,0.2417196465189654,0.2068417624345001,0.22514064394260405,0.010000000000000009,0.005223282856795819,0.004026845037245861,0.008901140912420247,0.007226776600466412
0.28450640896924934,0.5017292228178504,-2.8237269059756347,0.4708782813364734,0.010000000000000007,0.010000000000000026,0.03337409160079674,0.027873396586796252,0.03106804601473648,0.010000000000000004,0.005529355391285531,0.004708539727502529,0.010982599933836108,0.007622351364371053
0.28450640896924934,3.20350677962991,-2.8237269059756347,6.161808665400151,0.05070040556061872,0.0634835785933111,0.010000000000000057,0.01,0.010000000000000052,0.09627746588621304,0.005703340846470008,0.0026192663251215316,0.010179269528090529,0.007578707296282764
0.28450640896924934,1.365749488358913,-2.8237269059756347,2.257153007420011,0.010000000000000005,0.012008702476611715,0.010000000000000002,0.01000000000000002,0.010000000000000012,0.01781290561251878,0.00455195037478291,0.0024247504059853155,0.007946922009241852,0.006789079528906627
0.28450640896924934,-1.1096869739493511,-2.8237269059756347,-3.0088799280918446,0.01,0.01,0.07282314016010331,0.05809386233225958,0.06763521348577088,0.010000000000000007,0.004076465355152737,0.002108468506074564,0.01076405317007123,0.0059334515263526405
0.28450640896924934,-1.2969576673309327,-2.8237269059756347,-3.436157690549922,0.01,0.010000000000000004,0.08275043670608091,0.06723726056589611,0.07710441938853353,0.01,0.004741345954117012,0.001610017954614664,0.012437513207167206,0.0041121326475607005
