e_angle,e_tau,s_angle,s_tau,s_emg1,s_emg2,s_emg3,s_emg4,s_emg5,s_emg6,a_emg1,a_emg2,a_emg3,a_emg4
0.32421626257209607,20.591818842620704,-2.946695481119943,44.042687105320596,0.01930214630064334,0.01986950072143201,0.01,0.010000000000000009,0.01,0.010000000000000002,0.005670663343423221,0.0035097546319750005,0.021447119226889695,0.004678653015736488
0.32421626257209607,19.13201220690969,-2.946695481119943,40.91857601558963,0.46874889206695075,0.5789291574758113,0.010000000000000476,0.010000000000000073,0.01,1.0,0.003099350289828749,0.005081857494158918,0.020443934238050646,0.007953026789876425
0.32421626257209607,6.523084787412324,-2.946695481119943,13.92262905183673,0.1248824857818848,0.15902974573292594,0.010000000000000031,0.010000000000000165,0.010000000000000016,0.3910777838040224,0.0032012595773602713,0.0055704345462442555,0.022860723893671036,0.026430114716461128
0.32421626257209607,-11.08755373717462,-2.946695481119943,-24.133074897205837,0.01,0.01000000000000004,0.28954119661630007,0.246077624493511,0.2674582471305398,0.010000000000000004,0.004669112343179642,0.0046917993503918015,0.02334953861525892,0.026509778254619164
0.32421626257209607,-9.278637360809707,-2.946695481119943,-20.41260875390983,0.010000000000000068,0.01,0.2620233185002571,0.2229256856003384,0.2443109270323682,0.010000000000000033,0.008069075023161641,0.0026796094912989437,0.017450720694735505,0.026254260804708024
0.32421626257209607,0.44469492037147396,-2.946695481119943,0.2560622051667907,0.010000000000000049,0.010000000000000012,0.03412741981403333,0.02825347041676821,0.03180891119147638,0.010000000000000007,0.009018251169608926,0.0029336055912708115,0.011648931984663918,0.013155416627951867
0.32421626257209607,3.3332270674186075,-2.946695481119943,6.321130612649106,0.05658902786596902,0.07089556890549337,0.01,0.010000000000000052,0.010000000000000002,0.1001865336039148,0.009703535716460989,0.004495066678059918,0.013711005671494119,0.015487127306839859
0.32421626257209607,1.782940217062289,-2.946695481119943,3.030363495049255,0.020550349029323303,0.025913969355060164,0.010000000000000012,0.01,0.010000000000000057,0.036106838245532666,0.007257043318234676,0.004767709700705357,0.015685219680402037,0.015208711720996675
0.32421626257209607,-1.013139426196787,-2.946695481119943,-2.8930078396271663,0.010000000000000037,0.010000000000000016,0.06856017195867767,0.05405904732446231,0.06376598627720644,0.01000000000000001,0.007524660044995664,0.006678918539242898,0.017974149337995956,0.009766592102788588
0.32421626257209607,-1.3979722272704216,-2.946695481119943,-3.732851657965744,0.010000000000000004,0.010000000000000004,0.08283824775682752,0.0664128042574921,0.07728846433005444,0.01,0.004094650838909151,0.005464214895373891,0.028963550959116242,0.007586139810650366
