Biceps Short,Biceps Long,Triceps Lateral,Triceps Long
0.01,0.01000000000000007,0.01,0.08663620449004067,0.08226361022870443,0.010000000000000002
0.010000000000000005,0.01,0.010000000000000005,0.9999999999989344,0.9999999999991394,1.0
0.01,0.01,0.01,1.0,1.0,1.0
0.010000000000000004,0.010000000000000451,0.01,0.9999999999992135,0.9999999999987992,0.999999999998806
0.01,0.01,0.01,1.0,1.0,1.0
0.01,0.01,0.010000000000000004,1.0,1.0,1.0
0.01,0.010000000000002712,0.01,0.449537488470519,0.3961933871884134,0.651094431639825
0.34646412155130435,0.2875805351291256,0.27731269479043275,0.010000000000000004,0.010000000000000004,0.01000000000000001
0.40006446340047813,0.3499489353449169,0.3407721096470777,0.010000000000000005,0.010000000000000002,0.01
0.20088123528218993,0.186387180143417,0.1828051109261133,0.01,0.010000000000000005,0.010000000000000002
0.04513245050933176,0.043913952464618586,0.043305095170838054,0.01,0.01,0.010000000000000004
0.010000000000000139,0.010000000000000089,0.010000000000000116,0.13833199673891083,0.11195279518977284,0.22873978805699713
0.010000000000000077,0.01000000000000005,0.01,0.10519046550420524,0.06657544493634235,0.13090136365070043
0.01,0.010000000000000014,0.010000000000000028,0.054417737096105014,0.033108032796363804,0.06125350472288805
0.010000000000000012,0.01000000000000002,0.01,0.10096075760109297,0.0629715260741495,0.10634064950156877
0.01,0.01,0.010000000000000077,0.13520231208232134,0.08071094562465637,0.12916991950738232
0.01,0.010000000000000018,0.010000000000000054,0.13160159726622556,0.07790064758394122,0.12190807972650276
0.01000000000000002,0.01,0.01000000000000006,0.12272998760416069,0.07274137245189632,0.11281185954510299
0.010000000000000063,0.01,0.01000000000000007,0.12259715825868187,0.07269570162863481,0.11101430525026254
0.01,0.010000000000000023,0.01000000000000002,0.12418349708498672,0.07360131932581218,0.11086899323288839
0.01000000000000002,0.01,0.01,0.12400560778078829,0.07347677908523102,0.10948209634270083
0.01,0.010000000000000068,0.010000000000000026,0.12407093468775908,0.07350764974676861,0.10931617443761249
0.01,0.01,0.01,0.12415443853380397,0.07355021405322591,0.10867429260155985
0.010000000000000016,0.01,0.01,0.12263327177934875,0.07264555152052671,0.10806803891610403
0.01,0.010000000000000038,0.01,0.12265400003018122,0.07263158662715241,0.10682654851121559
0.01,0.010000000000000021,0.010000000000000045,0.12321160330781863,0.0729680672885435,0.10747483038243288
0.01,0.010000000000000026,0.01,0.12376027476976327,0.07329619034586043,0.1080425478433784
0.010000000000000002,0.01,0.01000000000000002,0.12395881804631201,0.07343699318963066,0.10799164259288058
0.01,0.010000000000000063,0.01,0.12382525391149304,0.07332625950174478,0.10817692167150963
0.010000000000000056,0.01,0.01,0.12392234273295455,0.07342457499153852,0.10785882164093015
0.010000000000000033,0.010000000000000083,0.010000000000000028,0.12356020857023269,0.07315425284543932,0.10815831295555539
0.01,0.01,0.010000000000000005,0.1230638996526805,0.072930580795094,0.10719488457663176
0.01,0.01000000000000003,0.01,0.12189745483835313,0.07214601223403627,0.10716945844447891
0.01,0.01000000000000004,0.010000000000000035,0.12287516892773236,0.07277271762266739,0.10720385592037401
0.01,0.01,0.010000000000000016,0.12322558023839261,0.07298558433297658,0.1072634460783211
0.01,0.010000000000000021,0.010000000000000075,0.1234185367046637,0.07309899160578105,0.10744796115793247
0.01,0.010000000000000004,0.010000000000000024,0.12356920431092384,0.07318866240064306,0.10760938840624555
0.010000000000000012,0.010000000000000038,0.01,0.12366287492707945,0.07324624424037071,0.10778803235961627
0.01,0.010000000000000057,0.01,0.12370919204681961,0.07327457100919023,0.10787133928631609
0.01,0.01,0.01,0.12361011476676076,0.07321713231610173,0.10788697294360601
0.01,0.010000000000000042,0.010000000000000009,0.12370365295531333,0.07327123921798243,0.10788552921448928
0.01,0.010000000000000016,0.01,0.12367471829031,0.073256902045425,0.10793215217860788
0.010000000000000028,0.010000000000000077,0.01,0.1237362582495292,0.07329095556471787,0.1079083402086118
0.01000000000000001,0.01,0.01000000000000007,0.1237646948096925,0.07330734953529867,0.10791464445122495
0.01000000000000003,0.010000000000000064,0.01,0.12357722900571115,0.07319839772181246,0.10790061980188109
0.01000000000000001,0.01,0.01,0.12361456837384527,0.0732183762386741,0.10784304114203248
0.010000000000000054,0.01,0.010000000000000047,0.12369452971790697,0.07326442125427128,0.10789125343914417
0.01000000000000001,0.01,0.01,0.12350505058862198,0.07315673846309997,0.10781075422226753
0.01,0.010000000000000005,0.01,0.12350055159540384,0.07314478986200205,0.10770887495434656
0.010000000000000037,0.01,0.010000000000000007,0.12363326526277145,0.07322127385019896,0.10781286975029922
0.010000000000000042,0.01000000000000001,0.010000000000000047,0.12328856683255583,0.07303488499741669,0.10770226225354405
0.010000000000000016,0.010000000000000038,0.010000000000000054,0.12318157032909204,0.07294416630501956,0.10744413195727005
0.01,0.01,0.010000000000000023,0.12339665484262273,0.0730698428425301,0.10761300400129742
0.010000000000000049,0.010000000000000064,0.010000000000000031,0.12349264677467717,0.07313809379318434,0.10769072382144276
0.01,0.01,0.01,0.12355870543846299,0.07318333530055497,0.10771652389198386
0.01,0.010000000000000042,0.01,0.12363622323323774,0.07322993925565695,0.10777274773310382
0.01,0.010000000000000007,0.010000000000000026,0.12371322222404853,0.07327527454186253,0.10783894308086976
0.01000000000000004,0.01,0.01,0.12377385015675064,0.07331136481095493,0.10789431336121821
0.010000000000000014,0.010000000000000007,0.010000000000000057,0.12381085359717231,0.07333487008339797,0.10794419456290574
0.01000000000000005,0.010000000000000057,0.01,0.12383255414271975,0.07334866322514587,0.10798019579559154
0.01,0.01,0.010000000000000016,0.12384431361806959,0.07335596345072132,0.10800279696239257
0.01,0.01,0.01,0.12367170212391804,0.07325410566783692,0.10795431451998821
0.010000000000000035,0.010000000000000024,0.010000000000000073,0.12370955820000436,0.0732728858501147,0.10785488408403861
0.010000000000000005,0.01,0.010000000000000004,0.12344610435727224,0.07312407607127977,0.10786556736742801
0.01,0.010000000000000018,0.010000000000000023,0.12356797854458809,0.07318999375299645,0.10780419781797726
0.01,0.01,0.01,0.12316726445542985,0.07295851287211289,0.1076738664250345
0.01,0.01,0.01,0.12327611177351583,0.07300423095953137,0.10741275974298407
0.01,0.010000000000000044,0.01,0.1235049709800623,0.07314387647619666,0.1076455933486688
0.010000000000000047,0.01,0.01000000000000003,0.12350125074371439,0.07315800043136493,0.10776627986019985
0.010000000000000014,0.01,0.010000000000000083,0.1235632228544161,0.07318710418325397,0.10775026135470174
0.010000000000000045,0.01,0.010000000000000028,0.12361922011129303,0.07321794710166074,0.10777683701240358
0.01,0.01000000000000005,0.01,0.1236779994175266,0.07325295134650049,0.10782720781887961
0.01,0.01,0.010000000000000018,0.12289499547559189,0.07279722773438307,0.10758270024971023
0.01,0.010000000000000078,0.01,0.12309562948985882,0.07290703099704016,0.10745062050113664
0.01,0.010000000000000056,0.010000000000000012,0.12342742395891868,0.073099014471741,0.10764138244642824
0.010000000000000049,0.010000000000000005,0.010000000000000014,0.12357549468679753,0.0731944670993936,0.1076586673629304
0.010000000000000024,0.01,0.010000000000000007,0.12368983161985862,0.0732637761547909,0.10774604978296123
0.010000000000000021,0.010000000000000012,0.01,0.12376780854488673,0.07330969177713809,0.1078629186334804
0.01,0.010000000000000077,0.010000000000000077,0.12381498248029792,0.07333785883899036,0.10792915947177029
0.010000000000000018,0.01,0.010000000000000031,0.12384467053775017,0.07335593907638713,0.10797975094177456
0.01000000000000003,0.010000000000000005,0.01000000000000003,0.12385669927184223,0.07336349211489117,0.1080155123686384
0.01,0.01000000000000002,0.010000000000000018,0.12386612454294499,0.0733691406026075,0.10802832994577738
0.010000000000000037,0.010000000000000005,0.01,0.1237562796303131,0.07330419290809852,0.10799257768652624
0.01000000000000001,0.010000000000000037,0.01,0.12358801898020469,0.07320237873216878,0.1078447600872858
0.01,0.01,0.010000000000000082,0.12352146482924842,0.07316331546415199,0.10779297445774454
0.01,0.010000000000000037,0.01,0.12359322415415624,0.07320591992424175,0.10784573586322227
0.01,0.010000000000000037,0.01000000000000005,0.12367535208855059,0.07325439420338378,0.10789431777299746
0.01,0.01,0.010000000000000042,0.12358177726502755,0.0732003824469194,0.10782787845184366
0.01,0.010000000000000007,0.01,0.12340263365047327,0.07309050790856265,0.10771487035253831
