e_angle,e_tau,s_angle,s_tau,s_emg1,s_emg2,s_emg3,s_emg4,a_emg1,a_emg2,a_emg3,a_emg4
0.3315635232643121,97.73309880244346,3.0607988352300284,182.1751722797657,0.06473092333245592,0.06804270726022611,0.010000000000000035,0.01,0.035023405599486856,0.04418394896424315,0.11072734466066764,0.026106851434844393
0.3315635232643121,97.88810519008784,3.0607988352300284,182.46698296282304,0.9999999999999776,0.9999999999994781,0.010000000000000016,0.01000000000000004,0.05483717849738437,0.07782411405241159,0.1335997019703008,0.035300041541508016
0.3315635232643121,84.24186405342456,3.0607988352300284,156.92622898903733,1.0,1.0,0.01,0.01,0.08698264195440826,0.08029303084344337,0.15377391120085,0.04624505714344372
0.3315635232643121,55.443404102812835,3.0607988352300284,102.83412554826351,1.0,1.0,0.01,0.01,0.10743206232921204,0.09604679947073512,0.15951876306824347,0.05030952199107405
0.3315635232643121,22.028638506993833,3.0607988352300284,39.843143942009085,0.9605801159328691,0.9999999999999972,0.01,0.010000000000000576,0.10146078026830106,0.11830503470997893,0.15815771472076678,0.05085206989530995
0.3315635232643121,-16.062865764097037,3.0607988352300284,-31.99898646729898,0.010000000000000018,0.010000000000000004,0.22032330528435837,0.3705058755273617,0.08041369040103717,0.12795353589843297,0.13145847788643664,0.048246488136053006
0.3315635232643121,-32.422981962941286,3.0607988352300284,-62.682795149786934,0.010000000000000038,0.010000000000000009,0.4686029693136576,0.757627281951736,0.08128242521156454,0.11686692239247032,0.11954122596638311,0.04440836492238106
0.3315635232643121,-17.29532516323645,3.0607988352300284,-34.3843572951809,0.010000000000000038,0.01,0.2898066294481582,0.45901283604224247,0.08029027011836556,0.08877914645429973,0.18305050113072047,0.058926770132836974
0.3315635232643121,4.06798985432968,3.0607988352300284,4.887895095772678,0.09290427296724851,0.11569865345505662,0.010000000000000087,0.010000000000000023,0.07357131738028405,0.054516974048741104,0.18709798047393159,0.05501389782148876
0.3315635232643121,8.705484360708887,3.0607988352300284,13.29788646325968,0.19789227781987115,0.2501570887935054,0.01,0.01,0.07368539278815214,0.04326377138176423,0.22748241333757746,0.06286923529850734
0.3315635232643121,4.292453948904677,3.0607988352300284,5.1924423110910025,0.09128378329506974,0.11731710773871665,0.01,0.01000000000000017,0.07461819788479666,0.03931833087942264,0.17642419740132254,0.055583893673114566
0.3315635232643121,-3.311431776145322,3.0607988352300284,-8.721697309248501,0.01000000000000001,0.010000000000000002,0.07145087930139778,0.11158010300935021,0.09432533967068985,0.05070340953393615,0.1635376554461966,0.05186937944820187
0.3315635232643121,-3.507314753954942,3.0607988352300284,-9.116996000681818,0.01000000000000007,0.01000000000000003,0.08093694559548284,0.12676382985055104,0.11670577465773446,0.12871659997494495,0.0892939040183399,0.04333137234500675
0.3315635232643121,2.3297457749801134,3.0607988352300284,1.435715533792175,0.037668830428791725,0.0477254879755808,0.010000000000000047,0.010000000000000045,0.18347489685702514,0.18935768708192677,0.11128985416304171,0.049693745740729656
0.3315635232643121,6.377892805682232,3.0607988352300284,8.749883971652173,0.12777621354196184,0.16330289202357212,0.010000000000000054,0.010000000000000026,0.178753040915917,0.20296587537464297,0.31185204840340314,0.0845467170377765
0.3315635232643121,6.040048709308574,3.0607988352300284,8.141813437021616,0.12266112881773257,0.15780224301792287,0.010000000000000094,0.010000000000000115,0.15912237951600777,0.16859416082799358,0.3370585578908865,0.08531025040687006
0.3315635232643121,2.692327599487881,3.0607988352300284,2.0772036524960877,0.0486979963854214,0.06245750732333288,0.010000000000000092,0.01000000000000001,0.08157816849391196,0.13939814757837626,0.37812957848928286,0.0859530503189764
0.3315635232643121,1.2992306554656543,3.0607988352300284,-0.46140570086336563,0.014848859913536079,0.018903924898468396,0.010000000000000005,0.010000000000000002,0.1281303436582057,0.1099413533223444,0.3475578171197953,0.08262852836420075
0.3315635232643121,2.99977760574358,3.0607988352300284,2.598169847799027,0.0524140409632084,0.06669794937203832,0.010000000000000103,0.01,0.17912465262270474,0.12065693211051627,0.34767049960759505,0.0935846161478174
0.3315635232643121,4.949155551418426,3.0607988352300284,6.1172514795224044,0.09517664065735576,0.12198459553896628,0.010000000000000064,0.010000000000000028,0.19013716685042048,0.13521936113841945,0.36972878472292114,0.10645824143410963
0.3315635232643121,5.128091594808541,3.0607988352300284,6.445718519815916,0.1001447659820566,0.12868133059329728,0.01,0.010000000000000061,0.15991825974926743,0.12481850909869589,0.3577830094339004,0.10457656503740481
0.3315635232643121,4.050522573461102,3.0607988352300284,4.500756145293583,0.07747944685952898,0.0994326154038818,0.010000000000000078,0.01000000000000001,0.12650470239756342,0.1182202857081366,0.31295168354627007,0.08650243383719515
0.3315635232643121,3.235566460490806,3.0607988352300284,3.024117649553213,0.0589907017965035,0.07561179478000116,0.01,0.010000000000000139,0.061380393880119496,0.05527738848923224,0.2843664248617364,0.07287925551201505
0.3315635232643121,3.468773878095509,3.0607988352300284,3.4401007089906983,0.06361769146582502,0.08140875395901205,0.01,0.010000000000000016,0.07009171254608937,0.03867700476544293,0.12256767429199517,0.02859301500824106
0.3315635232643121,4.309728329958181,3.0607988352300284,4.957443304685053,0.08167467420582507,0.1045737369779156,0.010000000000000007,0.01,0.0874695427011677,0.05030021762388103,0.12840174009848102,0.040207702210981106
0.3315635232643121,4.670491640551063,3.0607988352300284,5.611654972802121,0.08982903891523418,0.11529013846937938,0.010000000000000009,0.010000000000000004,0.12117206262268898,0.062136670393527466,0.2443042650236857,0.07185090849222223
0.3315635232643121,4.357093868397447,3.0607988352300284,5.048062115626394,0.08354812822283192,0.10712087672869564,0.01,0.01,0.1487750459946974,0.11413624312636321,0.249476966165693,0.07162245897346531
