e_angle,e_tau,s_angle,s_tau,s_emg1,s_emg2,s_emg3,s_emg4,a_emg1,a_emg2,a_emg3,a_emg4
0.3326404320360621,174.96817674293933,2.8526985610954116,320.34017504838135,0.10047407870811931,0.10594852217055556,0.01,0.01,0.09329785224286631,0.096536971832207,0.10692623149528369,0.08284794804900061
0.3326404320360621,175.92323157862614,2.8526985610954116,322.09941087144256,0.9999999999992454,0.9999999999999958,0.010000000000000009,0.010000000000000217,0.10967001035415828,0.08355239161022174,0.17725349876938262,0.09303924633803869
0.3326404320360621,163.08751308704242,2.8526985610954116,298.50399554691074,0.9999999999999895,0.9999999999999912,0.010000000000000928,0.010000000000000502,0.08960251706381141,0.08056584500416125,0.19416604069209706,0.09325147144030733
0.3326404320360621,135.10119578989182,2.8526985610954116,246.8749256284874,0.9999999999999998,0.9999999999999997,0.010000000000000005,0.010000000000000004,0.09670238103901922,0.08576182804075383,0.2012100163486279,0.08231063135326762
0.3326404320360621,102.3495863370471,2.8526985610954116,186.24525234849864,1.0,1.0,0.01,0.01,0.07883826652294951,0.10514102126632033,0.16944767416982903,0.07697754511839393
0.3326404320360621,64.79423882360058,2.8526985610954116,116.58639369869063,0.9999999999999999,1.0,0.01,0.010000000000000002,0.07877962831515203,0.13314582506212566,0.13244991760462183,0.07927295301970781
0.3326404320360621,22.44648339856277,2.8526985610954116,38.061843299194116,0.8021385836660833,1.0,0.010000000000000286,0.010000000000002484,0.08656115138312914,0.1446207857991462,0.1084347817894884,0.09016694405282216
0.3326404320360621,-24.628929111337282,2.8526985610954116,-48.8728035376806,0.010000000000000005,0.010000000000000354,0.33048691025466814,0.5476250000197003,0.10494527081466501,0.13707736253494582,0.06314905064150059,0.09152455622069314
0.3326404320360621,-44.318753644776166,2.8526985610954116,-84.84251198229774,0.01,0.010000000000000024,0.7332621158552698,1.0,0.12106729267203466,0.11860551810700026,0.07869115556911226,0.08641382078047231
0.3326404320360621,-23.615340588118436,2.8526985610954116,-46.96717728751002,0.010000000000000214,0.01,0.4011370620389557,0.6548286952419147,0.10683765545838055,0.08395362430905998,0.08269297568570504,0.07865609590817722
0.3326404320360621,6.379127712083106,2.8526985610954116,7.005784299074869,0.15284898743269879,0.1909274165483132,0.010000000000000004,0.01000000000000006,0.09686745579664695,0.07989009718196512,0.08293620013981051,0.08083216581732115
0.3326404320360621,12.435055964691689,2.8526985610954116,17.759729546887055,0.2820915313464094,0.3641801995962945,0.01,0.010000000000000151,0.08392958773833264,0.06385626130433009,0.08286185952489579,0.08866130062405184
0.3326404320360621,5.516780928326101,2.8526985610954116,5.3128523951673605,0.1195261760727655,0.1542081623609415,0.01,0.0100000000000001,0.09115622579929976,0.05200321128549356,0.11837189147753363,0.08912527983770525
0.3326404320360621,-3.164658595449919,2.8526985610954116,-10.26671380317028,0.010000000000000031,0.010000000000000038,0.07148327581508718,0.11143011248157511,0.10114199511917013,0.046282619089485555,0.11885936602458638,0.08468169980568097
0.3326404320360621,-2.27501749841608,2.8526985610954116,-8.73918990953584,0.010000000000000028,0.01000000000000006,0.06304125802147227,0.09921124126463254,0.10684225407528594,0.0587876017170969,0.10834469214181836,0.08094840484965535
0.3326404320360621,5.158185881608699,2.8526985610954116,4.433373676456147,0.1044741341738032,0.13254427850266556,0.01,0.010000000000000045,0.11444978534122659,0.06366884785184196,0.04322994686764489,0.08538974203165209
0.3326404320360621,10.223022594616824,2.8526985610954116,13.409757934042938,0.21678101032387265,0.2786672984458366,0.010000000000000198,0.010000000000000026,0.10111648908543244,0.059897348867182135,0.07342984653461761,0.0909095928211251
0.3326404320360621,9.010434836994653,2.8526985610954116,11.256961544227027,0.1910667069225215,0.24691652013927212,0.010000000000000309,0.01,0.07165953547829212,0.04945872359251454,0.07723032335094063,0.08780984194167493
0.3326404320360621,4.728104672541533,2.8526985610954116,3.641508021955083,0.09591681080819366,0.12357572062826379,0.010000000000000002,0.01,0.06762396037580358,0.08960071515313203,0.08967845294383592,0.07979195340168956
0.3326404320360621,3.4638909179938846,2.8526985610954116,1.3736590326953433,0.06596587392010243,0.08441231801957158,0.010000000000000035,0.010000000000000026,0.08641410185034164,0.11091886866323544,0.08328512688544483,0.07397543894167538
0.3326404320360621,6.1530456981861485,2.8526985610954116,6.125838722294051,0.12517239971166735,0.1602324675901835,0.01,0.010000000000000264,0.11803159920814972,0.12132168060932501,0.09139746096340223,0.08054969094508226
0.3326404320360621,8.710712506998934,2.8526985610954116,10.658936035234335,0.18061421906078404,0.23262529505397778,0.010000000000000253,0.010000000000000038,0.13004541595587646,0.10160025614681031,0.08308772181629231,0.08902739503748458
0.3326404320360621,8.422072655992451,2.8526985610954116,10.154104673015802,0.17542840354263603,0.22650748503474888,0.010000000000000023,0.01,0.1165103358298814,0.07025487076242286,0.07600030456239426,0.08872970076077222
0.3326404320360621,6.639416576638322,2.8526985610954116,6.993562391985342,0.137136735290954,0.17663710880332834,0.01,0.010000000000000118,0.09216430128710483,0.05298241729452922,0.09469590291430893,0.07972934749219483
0.3326404320360621,5.722311795694026,2.8526985610954116,5.360185114772328,0.11615693724374657,0.1497477420819119,0.010000000000000037,0.01,0.051558439346260636,0.07607714202611582,0.09693617759941153,0.0761049911171173
0.3326404320360621,6.521718747553792,2.8526985610954116,6.77055907761799,0.1332668306793113,0.17166206994254588,0.010000000000000108,0.010000000000000012,0.053092349392016513,0.09215950023284435,0.10750651709330344,0.08025341945329006
0.3326404320360621,7.769770652166459,2.8526985610954116,8.982419795294676,0.16047644894558843,0.20662388941850227,0.010000000000000108,0.01000000000000001,0.07239964379368082,0.09175015787720368,0.13060994681124968,0.08771990612523003
0.3326404320360621,7.970585614277519,2.8526985610954116,9.34265833716231,0.16512007186580077,0.21311019590870625,0.010000000000000103,0.01,0.0993222169184856,0.06993812882342228,0.14682663312440267,0.08675265117102035
0.3326404320360621,7.297724378310166,2.8526985610954116,8.15229591085563,0.15126476423113475,0.19463622207633557,0.010000000000000033,0.010000000000000077,0.10667506935313137,0.06275749163250754,0.1324419480603142,0.0800183761438671
0.3326404320360621,6.713974511941477,2.8526985610954116,7.115942809977885,0.13807880608876655,0.17823516738288264,0.01,0.010000000000000035,0.09716854674415848,0.10469085302879723,0.08945107138280885,0.0769735383045104
0.3326404320360621,6.794981129427162,2.8526985610954116,7.256686905771496,0.1396510540363339,0.18023782037747627,0.01,0.010000000000000177,0.0749730502825817,0.10696475245047841,0.11979640062445557,0.08127764116769602
0.3326404320360621,7.350534678661351,2.8526985610954116,8.240577563541667,0.15155473999381008,0.19557758009285314,0.010000000000000248,0.01,0.08451783218198694,0.11219954685278312,0.12087472477078866,0.08751673031245533
0.3326404320360621,7.632158884939248,2.8526985610954116,8.741552036564599,0.1577023957921766,0.203555402507747,0.010000000000000278,0.01,0.08911205576359814,0.07418798488439791,0.18081944168243144,0.08859822950382922
0.3326404320360621,7.424329656363509,2.8526985610954116,8.37495457517809,0.1539821275665857,0.19805877966619448,0.01,0.010000000000000163,0.08997758556342055,0.05692455844973526,0.15126996577182067,0.08131243542765204
0.3326404320360621,7.092997492297821,2.8526985610954116,7.787641314694289,0.14623259255990273,0.18879461292038394,0.010000000000000262,0.01,0.06952122184023272,0.03881355403821878,0.16144456974503302,0.07797120032817925
0.3326404320360621,7.005129387524224,2.8526985610954116,7.6306655219683,0.14497577477182896,0.1861174345603888,0.01,0.01,0.0615535312555128,0.044655158325215376,0.12569516125637972,0.07996168495082827
0.3326404320360621,7.226807551584655,2.8526985610954116,8.022815481219338,0.14934959899538514,0.19229334563008973,0.01,0.010000000000000014,0.055193051425124394,0.057649965615298115,0.11745447494818452,0.0886504238969605
0.3326404320360621,7.432996482225877,2.8526985610954116,8.388867154402115,0.15361680268361297,0.19801899649018806,0.010000000000000196,0.01,0.11084765420116184,0.06058617375725895,0.14136706269833613,0.08845905948848458
0.3326404320360621,7.3984465717496475,2.8526985610954116,8.328640538832687,0.1532817231257796,0.19733833822625815,0.010000000000000264,0.01,0.15208946987431005,0.0678593987292614,0.12838198556157523,0.08242882523158132
0.3326404320360621,7.238829773845337,2.8526985610954116,8.046022836202361,0.14954761120548307,0.19278617338479317,0.010000000000000024,0.01,0.1704120699974709,0.05528399674335537,0.1512813249398584,0.07519894522897784
0.3326404320360621,7.1503592004890955,2.8526985610954116,7.888760608315291,0.14801505631639872,0.1904238935721275,0.01,0.010000000000000156,0.15903481137607367,0.05719745734864011,0.14451102604643426,0.08342030918999921
0.3326404320360621,7.215604584879495,2.8526985610954116,8.00391778259115,0.14943408353109522,0.19221454758665932,0.01,0.010000000000000174,0.13130516056520328,0.06330266391842386,0.12896009058151445,0.08879204367770259
0.3326404320360621,7.331079691388943,2.8526985610954116,8.208681457713373,0.1518805661919616,0.1953933658446224,0.01,0.010000000000000125,0.09581280821448449,0.08845889905331199,0.10493373080538965,0.08732836590235465
0.3326404320360621,7.35422100837473,2.8526985610954116,8.250182749369788,0.1519513559646177,0.19595998212286492,0.010000000000000156,0.01,0.07591566082398839,0.11133008792564489,0.046164365271241604,0.0772499024307347
0.3326404320360621,7.291317230469146,2.8526985610954116,8.138978974062333,0.1511824142399135,0.19443742642150813,0.010000000000000231,0.01,0.07332598055204101,0.12323752715822274,0.04401327227140382,0.07387624876297029
