e_angle,e_tau,s_angle,s_tau,s_emg1,s_emg2,s_emg3,s_emg4,a_emg1,a_emg2,a_emg3,a_emg4
0.31459927446181757,19.981016737123703,-2.815336315732176,42.73868301439718,0.028748057661334314,0.029883577956089223,0.010000000000000012,0.01000000000000001,0.008227195131886479,0.0043575988397683875,0.0019068871526736512,0.007729774419558426
0.31459927446181757,19.326365100508173,-2.815336315732176,41.33906194402154,0.44548460397563294,0.551072781741118,0.01,0.010000000000001117,0.00484188908031719,0.00431382460267951,0.0037413421133655617,0.0031495000302901614
0.31459927446181757,7.162756781529863,-2.815336315732176,15.309349494866277,0.1399652682425415,0.17796318676922748,0.010000000000000224,0.01000000000000008,0.00399559379960022,0.003117514633077185,0.006864581495703565,0.0038022497588864564
0.31459927446181757,-11.076489881950067,-2.815336315732176,-24.067718886584004,0.010000000000000002,0.010000000000000002,0.15553781168676883,0.264935008004034,0.002087638613903858,0.0043266059623527624,0.007239669329377195,0.002298618758471464
0.31459927446181757,-10.090757017775884,-2.815336315732176,-22.133085249516355,0.010000000000000033,0.01,0.15241340804458053,0.24849404426763863,0.0009676966674222885,0.005879757754437974,0.006212148163028929,0.0034282714893652203
0.31459927446181757,-0.23124935852257092,-2.815336315732176,-1.1563109261450077,0.010000000000000007,0.010000000000000018,0.0256538055246194,0.04101392435914158,0.0028497236721236677,0.005172658734717255,0.0023906409559373725,0.0025465912457920408
0.31459927446181757,3.402040514552512,-2.815336315732176,6.485640686021484,0.06544415976429663,0.08208744732898934,0.010000000000000044,0.010000000000000018,0.0036169729217391693,0.006213459040832037,0.0026091814764614106,0.0021669270101761437
0.31459927446181757,1.9248181235220894,-2.815336315732176,3.351983098570046,0.03304872518083922,0.04174558021681988,0.010000000000000087,0.01,0.00394394259110937,0.004815785951239361,0.0033523995613093226,0.001893245588009818
0.31459927446181757,-1.1648339291760144,-2.815336315732176,-3.1927681817588756,0.01,0.010000000000000018,0.037395769552993036,0.05908936791053933,0.0023174561844532668,0.005067091570882159,0.003264674948649415,0.0022900293592437128
0.31459927446181757,-1.6278950636012581,-2.815336315732176,-4.198080618199603,0.010000000000000035,0.010000000000000031,0.046397996717010316,0.07381277773167133,0.0017330418792615542,0.0056848095217030825,0.004764734193419924,0.0019924553135415766
0.31459927446181757,0.27313118244224854,-2.815336315732176,-0.23514541402049877,0.01,0.01,0.0211915946666017,0.033325946236975046,0.0027268915075790777,0.005274538268032254,0.004907179454591539,0.00020951366892710548
0.31459927446181757,1.8542930798571573,-2.815336315732176,3.062461520436017,0.023343034177157978,0.029719077622516833,0.010000000000000037,0.01000000000000001,0.0034712667375821045,0.0056099766244868425,0.006859977180569748,0.0011861186094236013
0.31459927446181757,1.710120022816019,-2.815336315732176,2.7649895431857647,0.021780518880609025,0.02771940451764368,0.01,0.010000000000000016,0.0033292248767943225,0.0031428371804445112,0.006245921254218618,0.0031424443991718122
0.31459927446181757,0.7551912415718294,-2.815336315732176,0.7662916878102308,0.010000000000000002,0.01,0.012753877046356983,0.020122685054668892,0.002376613677596673,0.002501900133688325,0.005916754205103361,0.0045791993906327605
0.31459927446181757,0.30926182786448464,-2.815336315732176,-0.17540614818782962,0.010000000000000014,0.010000000000000012,0.020781610581443916,0.032698590737068704,0.0017209941252491056,0.0021365444536245223,0.005503875636188662,0.00765321190702483
0.31459927446181757,0.671831434444956,-2.815336315732176,0.5731636120755825,0.01,0.01,0.01526887025353511,0.02493402266895061,0.0021369083658002307,0.0037105307831194396,0.006965725578831954,0.006633143864781153
0.31459927446181757,1.2908530424162257,-2.815336315732176,1.8624271151024632,0.011238827075542534,0.014374618694231645,0.010000000000000005,0.01,0.003373642161473209,0.004162820645325336,0.009107898102540889,0.009018250207081122
0.31459927446181757,1.4159972336316375,-2.815336315732176,2.126410214492848,0.01455899959632416,0.018190036394560776,0.01,0.01,0.004753097942274621,0.005202845115760949,0.008816053492638797,0.006855577579392157
0.31459927446181757,1.1089256849046178,-2.815336315732176,1.487382166998131,0.010000000000000009,0.010000000000000016,0.010000000000000009,0.010000000000000012,0.004478311575161247,0.006330499688133144,0.007739783412283032,0.009439338889753408
0.31459927446181757,0.804300259781165,-2.815336315732176,0.8495249088772775,0.010000000000000004,0.01,0.012982674016730313,0.020667693738217027,0.004822464954823781,0.007268602290231834,0.007413473156393678,0.008078442353786299
0.31459927446181757,0.8645245957968072,-2.815336315732176,0.9718000784857368,0.01,0.01,0.01192027651281483,0.019997118517773232,0.004662123956405608,0.006191536558966075,0.007157484318665081,0.00757853593856321
0.31459927446181757,1.1180831103218563,-2.815336315732176,1.49960781317403,0.010000000000000002,0.010000000000000005,0.010000000000000009,0.01,0.00496006015525817,0.004687920714353519,0.006029896935765076,0.007663979966794692
0.31459927446181757,1.233188624667711,-2.815336315732176,1.74097006259461,0.010189614754013279,0.012631760044004977,0.01,0.01000000000000001,0.0037088762343613934,0.0021601474255391164,0.002752820522942708,0.0048948998597967775
0.31459927446181757,1.1140198864413124,-2.815336315732176,1.4937205800953177,0.010000000000000007,0.01018518446284248,0.010000000000000047,0.01,0.002432781472667213,0.002701769925594475,0.002292338121314635,0.005991988355351795
0.31459927446181757,0.9542979979504492,-2.815336315732176,1.1599592930509117,0.01,0.01,0.010770496727565162,0.016541614616711994,0.00272236121625415,0.0015882190468447972,0.002032444403626928,0.004448885250870694
0.31459927446181757,0.9705997023400886,-2.815336315732176,1.1925260345261335,0.01,0.010000000000000005,0.010604584179652958,0.016213420886702842,0.003298212012745663,0.0029978158897644527,0.0017185245508381138,0.008051182541920323
0.31459927446181757,1.0806187778973018,-2.815336315732176,1.4215338975216385,0.010000000000000005,0.01,0.01,0.011221768752288742,0.003733027174564287,0.002430693303982423,0.0018114460275277147,0.00931336453682958
0.31459927446181757,1.1385353813520271,-2.815336315732176,1.542928078719344,0.01,0.01,0.01,0.01,0.0029959356841785414,0.003603268887502179,0.004342641024856588,0.008781886321852839
0.31459927446181757,1.0864217407000352,-2.815336315732176,1.4348766062892657,0.010000000000000004,0.01,0.01,0.0106005892279303,0.0025814193117287797,0.004478406903226886,0.006863151749992761,0.006164474787558181
0.31459927446181757,1.019849539670428,-2.815336315732176,1.29583425868633,0.010000000000000016,0.010000000000000007,0.010000000000000007,0.013970097122492989,0.0004192748904371536,0.007070574514413745,0.006775955444696966,0.004002010329818557
0.31459927446181757,1.026895847407882,-2.815336315732176,1.3099702791320689,0.01,0.01000000000000001,0.010000000000000007,0.013807752340343421,0.001319772633457402,0.006833914111410346,0.004447772016435902,0.003505557148575863
0.31459927446181757,1.0683191125963365,-2.815336315732176,1.3962026355498363,0.01,0.010000000000000016,0.010000000000000004,0.011742603920415455,0.0030476983935054302,0.006002868306739299,0.0008247064993714866,0.003895628050026097
0.31459927446181757,1.0880967324682198,-2.815336315732176,1.4376749977643548,0.010000000000000021,0.010000000000000004,0.01,0.01066426954102003,0.0035764054016588194,0.004063964097234691,0.003762825567523532,0.011081302746810079
0.31459927446181757,1.0724559391593371,-2.815336315732176,1.405285037493831,0.010000000000000007,0.010000000000000005,0.010000000000000002,0.01139982400997397,0.004455200358690136,0.005365633419397984,0.004081622078775561,0.012564506101717415
0.31459927446181757,1.0523085245218795,-2.815336315732176,1.3632368897151985,0.010000000000000005,0.010000000000000004,0.010000000000000007,0.012435201207808026,0.0038379259268778165,0.008131026296812258,0.004076173582851169,0.016317386653299255
0.31459927446181757,1.0499010282889623,-2.815336315732176,1.358056828737202,0.010000000000000005,0.010000000000000007,0.01,0.01260184208055494,0.006895663280603529,0.008515393679169979,0.0049695640541943574,0.013304122429868198
0.31459927446181757,1.0557275023180055,-2.815336315732176,1.3701127979181715,0.01,0.010000000000000002,0.010000000000000014,0.012322159208328931,0.006961398209589335,0.009783985632631961,0.007313736463813885,0.01221798015914378
0.31459927446181757,1.060393489179155,-2.815336315732176,1.3798263456593225,0.010000000000000002,0.010000000000000007,0.01,0.012082016673238027,0.006682543057448747,0.007195625304661279,0.00837073638700063,0.010813494700300543
0.31459927446181757,1.0600601590114715,-2.815336315732176,1.3791448992275779,0.01,0.01,0.010000000000000004,0.012090740403725635,0.004698546385153708,0.006868822679713544,0.007109959774237396,0.014320512686895945
0.31459927446181757,1.0565712892512698,-2.815336315732176,1.3718607132290819,0.01,0.010000000000000021,0.010000000000000004,0.012265716034993128,0.0038383493077678147,0.003687767879196627,0.0036127291339232417,0.014703600778611624
0.31459927446181757,1.0555346526653155,-2.815336315732176,1.369662808342514,0.01,0.01000000000000001,0.010000000000000002,0.01232693648660802,0.003447269132322279,0.0031879336052902147,0.002415947249522967,0.012309370847609668
0.31459927446181757,1.0563729399087365,-2.815336315732176,1.371383709594729,0.01,0.01,0.010000000000000004,0.012290073262281518,0.0016886036227845105,0.0022638398649955293,0.002683891974281259,0.006245056436441612
0.31459927446181757,1.0573951056407083,-2.815336315732176,1.3735041350472226,0.010000000000000016,0.01,0.01,0.012238573561454386,0.0012035614373115669,0.0027324819895212927,0.005302517563401409,0.004162738882860104
0.31459927446181757,1.0576621962841968,-2.815336315732176,1.3740598405970237,0.01,0.010000000000000007,0.010000000000000004,0.012223348784235113,0.0015401907596167197,0.004037509667577561,0.005267378016648598,0.003788278135227533
0.31459927446181757,1.057133334891154,-2.815336315732176,1.3729550957785774,0.01,0.010000000000000007,0.010000000000000002,0.012250059132112053,0.0023331312511600203,0.0037688968896198993,0.005771604092778824,0.004008960153373552
0.31459927446181757,1.0567934636272327,-2.815336315732176,1.3722393645858904,0.010000000000000002,0.01,0.010000000000000002,0.012268910332791412,0.0020599051902739497,0.004172624426362975,0.004961699391516447,0.007596470039348164
0.31459927446181757,1.0568809446596386,-2.815336315732176,1.3724150216676902,0.01,0.010000000000000004,0.01,0.012265294977724855,0.0035726491095760347,0.006506144095729701,0.007385243120836249,0.010750387460016412
0.31459927446181757,1.0570902423588582,-2.815336315732176,1.3728479510227176,0.01,0.010000000000000002,0.01,0.012254581621768106,0.0032725118063462624,0.0072646598842811844,0.008984087330653524,0.011309499577896166
0.31459927446181757,1.0571806997786906,-2.815336315732176,1.3730355243240437,0.01,0.010000000000000004,0.01,0.012249672344532874,0.0049278712163272394,0.007138806712752197,0.008936817517621553,0.020790934256700887
0.31459927446181757,1.0571016417019297,-2.815336315732176,1.3728700032102832,0.01,0.010000000000000009,0.01,0.012253603692260211,0.005006106694900569,0.004077390089825335,0.006861387915327801,0.021663024794593765
0.31459927446181757,1.0570160402802269,-2.815336315732176,1.372689986818077,0.01,0.010000000000000009,0.010000000000000009,0.012258229366691865,0.005492657204603256,0.005705388687563465,0.004804449627896619,0.023931961488998312
0.31459927446181757,1.0570206204950865,-2.815336315732176,1.3726978698320087,0.010000000000000009,0.01,0.01,0.012258230500029738,0.004188185748506523,0.005800051452478358,0.006067310121369304,0.0169509443263185
0.31459927446181757,1.0570627693209533,-2.815336315732176,1.3727847618636055,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.012256104199913671,0.0029311793467971655,0.007086263446502481,0.005175195758903069,0.012066420776825106
0.31459927446181757,1.0570891899766615,-2.815336315732176,1.3728394537198647,0.01,0.010000000000000004,0.010000000000000007,0.012254707349999715,0.002685261622338077,0.008179880786496058,0.0050449880388537495,0.004087910204829158
0.31459927446181757,1.057081118960427,-2.815336315732176,1.372822428259202,0.01000000000000001,0.010000000000000007,0.01,0.012255087760930771,0.0034823856520048886,0.0077373287853757695,0.0035050223628611504,0.004753690420050834
0.31459927446181757,1.0570605745966568,-2.815336315732176,1.3727792747215875,0.010000000000000007,0.010000000000000007,0.010000000000000002,0.012256173302564479,0.0040635703436750345,0.007070828617624283,0.0037405941206613167,0.0064924560118259575
0.31459927446181757,1.0570581404785513,-2.815336315732176,1.3727738057931522,0.01,0.01,0.010000000000000005,0.012256358137157865,0.003982833946023415,0.0037359482741386963,0.003966983260240673,0.008049774501436064
